timestamp,age_group,industry,job_title,job_context,annual_salary,additional_compensation,currency,"If ""Other,"" please indicate the currency here: ",income_context,country,state,city,overall_experience,field_experience,education_level,gender,race,total_compensation,major_industry
5/6/2021 4:13:21,25-34,Education (Primary/Secondary),Secondary School Teacher,,73629.0,0.0,AUD/NZD,,,Australia,,Townsville,8 - 10 years,1 year or less,College degree,Woman,White,73629.0,Education and Research
5/6/2021 4:33:47,25-34,Nonprofits,Fundraising Consultant,,75000.0,0.0,USD,,,USA,California,Orange,11 - 20 years,8 - 10 years,College degree,Woman,White,75000.0,Technology and Information
5/6/2021 4:34:32,25-34,Recruitment or HR,HR Generalist,,68500.0,2500.0,USD,,,United States,Ohio,Sidney,5-7 years,2 - 4 years,Master's degree,Woman,White,71000.0,Technology and Information
5/6/2021 5:05:06,25-34,"Marketing, Advertising & PR",Associate Director,,115000.0,0.0,USD,,,United States,California,Los Angeles,8 - 10 years,5-7 years,College degree,Woman,White,115000.0,Professional Services
5/6/2021 5:06:30,45-54,Government and Public Administration,Nature Center Supervisor ,,94000.0,0.0,USD,,,United States of America,Maryland,Rockville ,21 - 30 years,11 - 20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin",94000.0,Government and Public Sector
5/6/2021 5:18:12,25-34,Education (Higher Education),Senior accountant,,55384.0,0.0,USD,,,USA,New York,Rochester,5-7 years,5-7 years,College degree,Woman,White,55384.0,Education and Research
5/6/2021 5:39:28,35-44,Government and Public Administration,Public Library Branch Manager,,90000.0,0.0,USD,,,United States,Texas,Dallas,21 - 30 years,21 - 30 years,Master's degree,Woman,White,90000.0,Government and Public Sector
5/6/2021 6:12:41,55-64,"Accounting, Banking & Finance",Relationship Manager ,,75000.0,5000.0,USD,,,USA,Virginia,McLean,31 - 40 years,21 - 30 years,College degree,Woman,White,80000.0,Financial Services
5/6/2021 6:13:38,25-34,Education (Primary/Secondary),Special Education Teacher,,53000.0,0.0,USD,,,USA,New Hampshire,Claremont,11 - 20 years,11 - 20 years,Master's degree,Woman,White,53000.0,Education and Research
5/6/2021 6:18:51,25-34,Nonprofits,"Senior Associate, Consulting Services",,75000.0,7500.0,USD,,,USA,New York,New York City,5-7 years,2 - 4 years,Master's degree,Man,White,82500.0,Technology and Information
5/6/2021 6:28:12,55-64,Government and Public Administration,Contact Representative,IRS call center,60112.0,0.0,USD,,,USA,,Denver,31 - 40 years,11 - 20 years,College degree,Woman,White,60112.0,Government and Public Sector
5/6/2021 6:28:17,55-64,Education (Primary/Secondary),"Teaching Assistant, Special Education ",,35200.0,0.0,USD,,,United States,Illinois,Hoffman Estates (suburb of Chicago),31 - 40 years,11 - 20 years,College degree,Woman,White,35200.0,Education and Research
5/6/2021 6:30:58,45-54,Nonprofits,Membership specialist ,Recruiter ,40000.0,0.0,USD,,,USA ,New Hampshire,Bedford ,5-7 years,2 - 4 years,Some college,Woman,White,40000.0,Technology and Information
5/6/2021 6:45:00,25-34,Pharmaceutical R&D,Statistician,,90000.0,5000.0,USD,,,United States of America,Pennsylvania,Greater Philadelphia Area,5-7 years,2 - 4 years,Master's degree,Man,White,95000.0,Healthcare and Life Sciences
5/6/2021 6:51:42,25-34,Health care,Administrative Assistant,Clinic at a University,35568.0,0.0,USD,,,USA,Maine,Portland,5-7 years,2 - 4 years,College degree,Woman,White,35568.0,Healthcare and Life Sciences
5/6/2021 7:02:55,35-44,Government and Public Administration,Deputy Budget Director,,92000.0,0.0,USD,,,US,Massachusetts,Boston,11 - 20 years,5-7 years,Master's degree,Woman,White,92000.0,Government and Public Sector
5/6/2021 7:09:34,25-34,Government and Public Administration,Executive Officer,,126000.0,5000.0,USD,,,United States,District of Columbia,Washington,11 - 20 years,11 - 20 years,Master's degree,Man,White,131000.0,Government and Public Sector
5/6/2021 7:15:08,25-34,Nonprofits,Campus Organizer ,I organize college students around a variety of issues areas and run an internship program ,35000.0,0.0,USD,,,US,Massachusetts,Boston ,2 - 4 years,2 - 4 years,College degree,Woman,"White, Another option not listed here or prefer not to answer",35000.0,Technology and Information
5/6/2021 7:16:04,35-44,Education (Higher Education),Assistant Director,,56000.0,0.0,USD,,,United States,Michigan,Rochester Hills,8 - 10 years,8 - 10 years,Master's degree,Woman,White,56000.0,Education and Research
5/6/2021 7:20:10,35-44,"Accounting, Banking & Finance",Senior Analyst,,109200.0,10000.0,USD,,,United States,New York,New York,11 - 20 years,5-7 years,Master's degree,Woman,Black or African American,119200.0,Financial Services
5/6/2021 7:21:59,45-54,Education (Higher Education),Teacher,I teach ESOL to adults,168000.0,0.0,AUD/NZD,,,Australia,,Sydney,21 - 30 years,2 - 4 years,Master's degree,Woman,White,168000.0,Education and Research
5/6/2021 7:24:14,25-34,Engineering or Manufacturing,Planner,,70000.0,0.0,USD,,,USA,Maryland,Baltimore,5-7 years,5-7 years,College degree,Woman,White,70000.0,Manufacturing and Industry
5/6/2021 7:31:42,35-44,Nonprofits,Executive Director,,50000.0,0.0,USD,,,USA,North Carolina,Hendersonville,11 - 20 years,11 - 20 years,Master's degree,Woman,White,50000.0,Technology and Information
5/6/2021 7:35:26,35-44,"Marketing, Advertising & PR",Brand Manager,,125000.0,15000.0,USD,,,United States,New Jersey,East Hanover,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White,140000.0,Professional Services
5/6/2021 7:38:57,25-34,"Marketing, Advertising & PR",Coordinator,,62000.0,0.0,USD,,,United States,New York,NYC,8 - 10 years,8 - 10 years,College degree,Woman,Black or African American,62000.0,Professional Services
5/6/2021 7:39:29,25-34,Health care,Community Outreach Director,,90000.0,10000.0,USD,,,United States,Texas,Fort Worth,11 - 20 years,11 - 20 years,Master's degree,Woman,White,100000.0,Healthcare and Life Sciences
5/6/2021 7:44:27,25-34,Health care,Operations Manager,,100000.0,0.0,USD,,,USA,Minnesota,Rochester,8 - 10 years,8 - 10 years,Master's degree,Woman,White,100000.0,Healthcare and Life Sciences
5/6/2021 7:51:36,35-44,Education (Higher Education),Senior Research Officer,,91400.0,0.0,AUD/NZD,,,Australia,,Liverpool,11 - 20 years,2 - 4 years,PhD,Woman,White,91400.0,Education and Research
5/6/2021 7:52:12,35-44,Government and Public Administration,Human Resources Business Partner,,86569.0,0.0,USD,,,US,Minnesota,Minneapolis ,11 - 20 years,11 - 20 years,College degree,Woman,"Black or African American, White",86569.0,Government and Public Sector
5/6/2021 7:59:23,55-64,Education (Higher Education),Lab Manager,Immunology research,100000.0,0.0,USD,,,USA,Maryland,Baltimore,31 - 40 years,31 - 40 years,Master's degree,Woman,White,100000.0,Education and Research
5/6/2021 8:00:30,35-44,Pharmaceutical,Associate Consultant,,83000.0,10000.0,USD,,,USA,New Hampshire,Remote Based,11 - 20 years,11 - 20 years,College degree,Woman,White,93000.0,Healthcare and Life Sciences
5/6/2021 8:04:16,35-44,Government and Public Administration,event manager,,120000.0,0.0,AUD/NZD,,,Australia,,Sydney,11 - 20 years,11 - 20 years,College degree,Woman,Asian or Asian American,120000.0,Government and Public Sector
5/6/2021 8:07:41,25-34,Education (Higher Education),Coordinator,,53000.0,1000.0,USD,,,United States,Illinois,Chicago,8 - 10 years,2 - 4 years,College degree,Woman,"Asian or Asian American, White",54000.0,Education and Research
5/6/2021 8:08:53,45-54,Business or Consulting,Director of Evay,,125000.0,5000.0,USD,,,United States,Massachusetts,Boston ,21 - 30 years,5-7 years,PhD,Woman,White,130000.0,Professional Services
5/6/2021 8:11:59,25-34,Engineering or Manufacturing,Project Manager and Customer Service Manager,,88000.0,8000.0,USD,,,United States,Pennsylvania,Lansdale,5-7 years,5-7 years,College degree,Woman,White,96000.0,Manufacturing and Industry
5/6/2021 8:20:55,25-34,Education (Primary/Secondary),High School Teacher,,50500.0,0.0,USD,,,USA,Florida,Tampa,5-7 years,5-7 years,Master's degree,Woman,White,50500.0,Education and Research
5/6/2021 8:24:57,35-44,Nonprofits,Assistant Director ,,55000.0,0.0,USD,,,United States,New York,Kingston,11 - 20 years,2 - 4 years,Master's degree,Woman,White,55000.0,Technology and Information
5/6/2021 8:27:09,45-54,Nonprofits,Development Officer,,82000.0,0.0,USD,,"bonuses range from $0 (2020) - $10,000 (2019)",United States,Florida,Panhandle of FL,21 - 30 years,21 - 30 years,Master's degree,Woman,White,82000.0,Technology and Information
5/6/2021 8:27:15,55-64,Education (Higher Education),Copyeditor,,53000.0,200.0,USD,,,United States,Illinois,Champaign-Urbana,31 - 40 years,21 - 30 years,College degree,Woman,White,53200.0,Education and Research
5/6/2021 8:27:56,25-34,Education (Higher Education),Academic Advisor ,,36000.0,0.0,USD,,,United States,Ohio,Toledo,2 - 4 years,2 - 4 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",36000.0,Education and Research
5/6/2021 8:29:45,25-34,Engineering or Manufacturing,Supply Chain Buyer/Planner,Production scheduler,60000.0,6000.0,USD,,,United States,North Carolina,Charlotte,5-7 years,5-7 years,College degree,Woman,White,66000.0,Manufacturing and Industry
5/6/2021 8:34:08,35-44,"Accounting, Banking & Finance",Senior Associate,,140000.0,6000.0,USD,,,USA,New York,New YorknCity,11 - 20 years,11 - 20 years,Master's degree,Man,Asian or Asian American,146000.0,Financial Services
5/6/2021 8:34:34,35-44,"Accounting, Banking & Finance",Sr. Credit Analyst,Operations,70000.0,10000.0,USD,,,United States,Illinois,Chicago,11 - 20 years,11 - 20 years,College degree,Woman,White,80000.0,Financial Services
5/6/2021 8:36:50,25-34,Pharmaceuticals,Investigator ,Scientist,115000.0,15000.0,USD,,,USA,Pennsylvania,Philadelphia ,5-7 years,5-7 years,PhD,Woman,White,130000.0,Healthcare and Life Sciences
5/6/2021 8:39:50,25-34,Education (Higher Education),Director of Admissions,,105000.0,0.0,USD,,,United States,Illinois,Chicago,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White,105000.0,Education and Research
5/6/2021 8:40:57,25-34,Nonprofits,Assistant Director of Development ,,55000.0,0.0,USD,,,United States,Maryland,Baltimore ,5-7 years,2 - 4 years,College degree,Woman,White,55000.0,Technology and Information
5/6/2021 8:43:15,25-34,Education (Higher Education),UX Researcher,,68900.0,0.0,USD,,,United States,Connecticut,New Haven,5-7 years,2 - 4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",68900.0,Education and Research
5/6/2021 8:47:14,35-44,Health care,RN,,77000.0,0.0,USD,,,USA,Wisconsin,Milwaukee,21 - 30 years,11 - 20 years,College degree,Woman,White,77000.0,Healthcare and Life Sciences
5/6/2021 8:47:56,35-44,Government and Public Administration,Senior Analyst,,124332.0,0.0,USD,,,USA,District of Columbia,Washington DC,8 - 10 years,8 - 10 years,Master's degree,Woman,White,124332.0,Government and Public Sector
5/6/2021 8:52:10,45-54,"Marketing, Advertising & PR",Senior Copywriter,,95000.0,0.0,USD,,,USA,Michigan,Detroit,21 - 30 years,11 - 20 years,Master's degree,Woman,White,95000.0,Professional Services
5/6/2021 8:53:04,55-64,Health care,"Public Health Lab Tech, Lead",Clinical Lab,47627.0,0.0,USD,,,USA,Maryland,Baltimore,41 years or more,21 - 30 years,College degree,Woman,White,47627.0,Healthcare and Life Sciences
5/6/2021 8:53:21,35-44,Nonprofits,Instructional Designer,,85000.0,0.0,USD,,,United States,North Carolina,Charlotte ,11 - 20 years,5-7 years,College degree,Woman,White,85000.0,Technology and Information
5/6/2021 8:55:41,35-44,Government and Public Administration,Operations Research Analyst,,142290.0,3000.0,USD,,,United States,Maryland,Silver Spring,11 - 20 years,8 - 10 years,College degree,Woman,White,145290.0,Government and Public Sector
5/6/2021 8:56:16,25-34,Engineering or Manufacturing,Accounting Analyst,,61360.0,3000.0,USD,,Annual bonus varies,USA,New York,Ronkonkoma,5-7 years,5-7 years,Some college,Woman,Asian or Asian American,64360.0,Manufacturing and Industry
5/6/2021 9:00:00,25-34,Education (Higher Education),Student Services Professional,,40225.0,0.0,USD,,,USA,Georgia,Athens,8 - 10 years,8 - 10 years,College degree,Woman,White,40225.0,Education and Research
5/6/2021 9:03:13,25-34,"Marketing, Advertising & PR",Account Manager,,65000.0,4000.0,USD,,,USA,Virginia,Alexandria,2 - 4 years,2 - 4 years,College degree,Woman,White,69000.0,Professional Services
5/6/2021 9:04:23,45-54,Nonprofits,Vice President,Focus on strategy and special projects,150000.0,0.0,USD,,,US,North Carolina,Charlotte,11 - 20 years,11 - 20 years,Master's degree,Woman,White,150000.0,Technology and Information
5/6/2021 9:08:08,35-44,Nonprofits,Program Coordinator,State funded program for older adults,39000.0,500.0,USD,,Incredibly flexible and family friendly,US,New York,Rochester,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39500.0,Technology and Information
5/6/2021 9:09:04,35-44,Education (Higher Education),Editor,,50000.0,2000.0,USD,,,United States,Wisconsin,Madison,11 - 20 years,5-7 years,PhD,Man,White,52000.0,Education and Research
5/6/2021 9:14:20,25-34,Business or Consulting,Global Project Manager,,97250.0,10000.0,USD,,,USA,District of Columbia,Washington,2 - 4 years,2 - 4 years,Master's degree,Woman,White,107250.0,Professional Services
5/6/2021 9:16:04,25-34,Government and Public Administration,Team Lead,,142950.0,2000.0,USD,,,USA,District of Columbia,Washington,8 - 10 years,2 - 4 years,Master's degree,Woman,"Asian or Asian American, White",144950.0,Government and Public Sector
5/6/2021 9:18:03,35-44,Government and Public Administration,Policy Analyst,,141000.0,1500.0,USD,,,United States,District of Columbia,"Washington, DC",11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White,142500.0,Government and Public Sector
5/6/2021 9:18:39,35-44,Engineering or Manufacturing,Supervisory Materials Engineer,,119773.0,2000.0,USD,,,United States,Florida,Jacksonville,11 - 20 years,11 - 20 years,College degree,Woman,White,121773.0,Manufacturing and Industry
5/6/2021 9:20:32,25-34,Engineering or Manufacturing,Engineer,Defense,92000.0,1000.0,USD,,,USA,New Jersey,Ocean County,5-7 years,5-7 years,Master's degree,Woman,White,93000.0,Manufacturing and Industry
5/6/2021 9:20:41,35-44,"Marketing, Advertising & PR",Lead Marketing Analyst,,115000.0,0.0,USD,,,United States,Maine,Portland,11 - 20 years,5-7 years,Master's degree,Woman,White,115000.0,Professional Services
5/6/2021 9:24:26,35-44,Business or Consulting,Director Marketing Operations,,161000.0,22000.0,USD,,,United States,Washington,Seattle,11 - 20 years,5-7 years,Master's degree,Man,White,183000.0,Professional Services
5/6/2021 9:31:45,55-64,manufacturing,Human Resources manager,,95000.0,15000.0,USD,,,US,Texas,Abilene,21 - 30 years,21 - 30 years,Some college,Woman,White,110000.0,Manufacturing and Industry
5/6/2021 9:32:58,45-54,Media & Digital,product manager,strategy,96000.0,9600.0,USD,,,US,Pennsylvania,Philadelphia,21 - 30 years,11 - 20 years,College degree,Woman,White,105600.0,Technology and Information
5/6/2021 9:33:16,35-44,Engineering or Manufacturing,System Architect,(Mechanical Engineering) ,125000.0,15000.0,USD,,,USA,Washington,Seattle,11 - 20 years,11 - 20 years,Master's degree,Woman,White,140000.0,Manufacturing and Industry
5/6/2021 9:35:32,35-44,Engineering or Manufacturing,Customer Service Specialist,B2B customer support for large scale manufacturing - commercial paper,66000.0,1500.0,USD,,,US,Illinois,Naperville (Chicago area),11 - 20 years,11 - 20 years,College degree,Woman,White,67500.0,Manufacturing and Industry
5/6/2021 9:36:22,25-34,Hospitality & Events,Sales Coordinator,Sales and Event Management and Marketing,33000.0,0.0,USD,,,United States,Florida,North Miami,11 - 20 years,8 - 10 years,Master's degree,Woman,"Asian or Asian American, White",33000.0,Technology and Information
5/6/2021 9:38:39,25-34,Hospitality & Events,Restaurant Manager,,62400.0,10100.0,USD,,,United States,Connecticut,Hartford ,11 - 20 years,8 - 10 years,College degree,Woman,White,72500.0,Technology and Information
5/6/2021 9:40:55,25-34,Education (Higher Education),Executive Assistant to the Vice President for Finance and Administration,,75000.0,0.0,USD,,Technically 35 hours a week is full time at my institution,USA,Massachusetts,Northampton,11 - 20 years,2 - 4 years,College degree,Woman,White,75000.0,Education and Research
5/6/2021 9:42:37,55-64,Government and Public Administration,"Director, Program Planning & Development",This position is in charge of all transit route planning and capital planning programs-from development to implementation,95000.0,0.0,USD,,,US,Louisiana,Baton Rouge,21 - 30 years,21 - 30 years,Master's degree,Woman,White,95000.0,Government and Public Sector
5/6/2021 9:44:04,35-44,Engineering or Manufacturing,Sr. Project Engineer,"Half the time testing in a lab, half the time managing customer relationships",98000.0,0.0,USD,,,United States,Michigan,Detroit area,21 - 30 years,21 - 30 years,College degree,Woman,White,98000.0,Manufacturing and Industry
